train-42443.jpg,4,d - 1.jpg,d,train-0472.jpg,0,,train-42520.jpg,4,d - 41o.jpg,d,validation-11044.jpg,1,,train-42891.jpg,4,d - 36.jpg,d,train-2804.jpg,2,,train-42693.jpg,4,d - 32.jpg,d,validation-3414.jpg,3,,train-43062.jpg,4,d - 26o.jpg,d,train-4643.jpg,4,,train-42611.jpg,4,d - 89.jpg,d,train-5540.jpg,5,,train-42982.jpg,4,d - 82o.jpg,d,train-6614.jpg,6,,train-42784.jpg,4,d - 79o.jpg,d,train-75052.jpg,7,,train-43153.jpg,4,d - 73.jpg,d,train-8642.jpg,8,,train-42599.jpg,4,d - 81o.jpg,d,train-94959.jpg,9,
train-42444.jpg,4,d - 10.jpg,d,train-04720.jpg,0,,train-42521.jpg,4,d - 42.jpg,d,validation-11045.jpg,1,,train-42892.jpg,4,d - 36o.jpg,d,train-2805.jpg,2,,train-42694.jpg,4,d - 32o.jpg,d,validation-3415.jpg,3,,train-43063.jpg,4,d - 27.jpg,d,train-4644.jpg,4,,train-42612.jpg,4,d - 89o.jpg,d,train-5541.jpg,5,,train-42983.jpg,4,d - 83.jpg,d,train-6615.jpg,6,,train-42785.jpg,4,d - 7o.jpg,d,train-75053.jpg,7,,train-43154.jpg,4,d - 73o.jpg,d,train-8643.jpg,8,,train-426.jpg,4,d - 82.jpg,d,train-9496.jpg,9,
train-42445.jpg,4,d - 100.jpg,d,train-04721.jpg,0,,train-42522.jpg,4,d - 42o.jpg,d,validation-11046.jpg,1,,train-42893.jpg,4,d - 37.jpg,d,train-2806.jpg,2,,train-42695.jpg,4,d - 33.jpg,d,validation-3416.jpg,3,,train-43064.jpg,4,d - 27o.jpg,d,train-4645.jpg,4,,train-42613.jpg,4,d - 8o.jpg,d,train-5542.jpg,5,,train-42984.jpg,4,d - 83o.jpg,d,train-6616.jpg,6,,train-42786.jpg,4,d - 8.jpg,d,train-75054.jpg,7,,train-43155.jpg,4,d - 74.jpg,d,train-8644.jpg,8,,train-4260.jpg,4,d - 82o.jpg,d,train-94960.jpg,9,
train-42446.jpg,4,d - 100o.jpg,d,train-04722.jpg,0,,train-42523.jpg,4,d - 43.jpg,d,validation-11047.jpg,1,,train-42894.jpg,4,d - 37o.jpg,d,train-2807.jpg,2,,train-42696.jpg,4,d - 33o.jpg,d,validation-3417.jpg,3,,train-43065.jpg,4,d - 28.jpg,d,train-4646.jpg,4,,train-42614.jpg,4,d - 9.jpg,d,train-5543.jpg,5,,train-42985.jpg,4,d - 84.jpg,d,train-6617.jpg,6,,train-42787.jpg,4,d - 80.jpg,d,train-75055.jpg,7,,train-43156.jpg,4,d - 74o.jpg,d,train-8645.jpg,8,,train-42600.jpg,4,d - 83.jpg,d,train-94961.jpg,9,
train-42447.jpg,4,d - 101.jpg,d,train-04723.jpg,0,,train-42524.jpg,4,d - 43o.jpg,d,validation-11048.jpg,1,,train-42895.jpg,4,d - 38.jpg,d,train-2808.jpg,2,,train-42697.jpg,4,d - 34.jpg,d,validation-3418.jpg,3,,train-43066.jpg,4,d - 28o.jpg,d,train-4647.jpg,4,,train-42615.jpg,4,d - 90.jpg,d,train-5544.jpg,5,,train-42986.jpg,4,d - 84o.jpg,d,train-6618.jpg,6,,train-42788.jpg,4,d - 80o.jpg,d,train-75056.jpg,7,,train-43157.jpg,4,d - 75.jpg,d,train-8646.jpg,8,,train-42601.jpg,4,d - 83o.jpg,d,train-94962.jpg,9,
train-42448.jpg,4,d - 101o.jpg,d,train-04724.jpg,0,,train-42525.jpg,4,d - 44.jpg,d,validation-11049.jpg,1,,train-42896.jpg,4,d - 38o.jpg,d,train-2809.jpg,2,,train-42698.jpg,4,d - 34o.jpg,d,validation-3419.jpg,3,,train-43067.jpg,4,d - 29.jpg,d,train-4648.jpg,4,,train-42616.jpg,4,d - 90o.jpg,d,train-5545.jpg,5,,train-42987.jpg,4,d - 85.jpg,d,train-6619.jpg,6,,train-42789.jpg,4,d - 81.jpg,d,train-75057.jpg,7,,train-43158.jpg,4,d - 75o.jpg,d,train-8647.jpg,8,,train-42602.jpg,4,d - 84.jpg,d,train-94963.jpg,9,
train-42449.jpg,4,d - 102.jpg,d,train-04725.jpg,0,,train-42526.jpg,4,d - 44o.jpg,d,validation-1105.jpg,1,,train-42897.jpg,4,d - 39.jpg,d,train-281.jpg,2,,train-42699.jpg,4,d - 35.jpg,d,validation-342.jpg,3,,train-43068.jpg,4,d - 29o.jpg,d,train-4649.jpg,4,,train-42617.jpg,4,d - 91.jpg,d,train-5546.jpg,5,,train-42988.jpg,4,d - 85o.jpg,d,train-662.jpg,6,,train-4279.jpg,4,d - 81o.jpg,d,train-75058.jpg,7,,train-43159.jpg,4,d - 76.jpg,d,train-8648.jpg,8,,train-42603.jpg,4,d - 84o.jpg,d,train-94964.jpg,9,
train-4245.jpg,4,d - 102o.jpg,d,train-04726.jpg,0,,train-42527.jpg,4,d - 45.jpg,d,validation-11050.jpg,1,,train-42898.jpg,4,d - 39o.jpg,d,train-2810.jpg,2,,train-427.jpg,4,d - 35o.jpg,d,validation-3420.jpg,3,,train-43069.jpg,4,d - 2o.jpg,d,train-465.jpg,4,,train-42618.jpg,4,d - 91o.jpg,d,train-5547.jpg,5,,train-42989.jpg,4,d - 86.jpg,d,train-6620.jpg,6,,train-42790.jpg,4,d - 82.jpg,d,train-75059.jpg,7,,train-4316.jpg,4,d - 76o.jpg,d,train-8649.jpg,8,,train-42604.jpg,4,d - 85.jpg,d,train-94965.jpg,9,
train-42450.jpg,4,d - 103.jpg,d,train-04727.jpg,0,,train-42528.jpg,4,d - 45o.jpg,d,validation-11051.jpg,1,,train-42899.jpg,4,d - 3o.jpg,d,train-2811.jpg,2,,train-4270.jpg,4,d - 36.jpg,d,validation-3421.jpg,3,,train-4307.jpg,4,d - 3.jpg,d,train-4650.jpg,4,,train-42619.jpg,4,d - 92.jpg,d,train-5548.jpg,5,,train-4299.jpg,4,d - 86o.jpg,d,train-6621.jpg,6,,train-42791.jpg,4,d - 82o.jpg,d,train-7506.jpg,7,,train-43160.jpg,4,d - 77.jpg,d,train-865.jpg,8,,train-42605.jpg,4,d - 85o.jpg,d,train-94966.jpg,9,
train-42451.jpg,4,d - 103o.jpg,d,train-04728.jpg,0,,train-42529.jpg,4,d - 46.jpg,d,validation-11052.jpg,1,,train-429.jpg,4,d - 4.jpg,d,train-2812.jpg,2,,train-42700.jpg,4,d - 36o.jpg,d,validation-3422.jpg,3,,train-43070.jpg,4,d - 30.jpg,d,train-4651.jpg,4,,train-4262.jpg,4,d - 92o.jpg,d,train-5549.jpg,5,,train-42990.jpg,4,d - 87.jpg,d,train-6622.jpg,6,,train-42792.jpg,4,d - 83.jpg,d,train-75060.jpg,7,,train-43161.jpg,4,d - 77o.jpg,d,train-8650.jpg,8,,train-42606.jpg,4,d - 86.jpg,d,train-94967.jpg,9,
train-42452.jpg,4,d - 104.jpg,d,train-04729.jpg,0,,train-4253.jpg,4,d - 46o.jpg,d,validation-11053.jpg,1,,train-4290.jpg,4,d - 40.jpg,d,train-2813.jpg,2,,train-42701.jpg,4,d - 37.jpg,d,validation-3423.jpg,3,,train-43071.jpg,4,d - 30o.jpg,d,train-4652.jpg,4,,train-42620.jpg,4,d - 93.jpg,d,train-555.jpg,5,,train-42991.jpg,4,d - 87o.jpg,d,train-6623.jpg,6,,train-42793.jpg,4,d - 83o.jpg,d,train-75061.jpg,7,,train-43162.jpg,4,d - 78.jpg,d,train-8651.jpg,8,,train-42607.jpg,4,d - 86o.jpg,d,train-94968.jpg,9,
train-42453.jpg,4,d - 104o.jpg,d,train-0473.jpg,0,,train-42530.jpg,4,d - 47.jpg,d,validation-11054.jpg,1,,train-42900.jpg,4,d - 40o.jpg,d,train-2814.jpg,2,,train-42702.jpg,4,d - 37o.jpg,d,validation-3424.jpg,3,,train-43072.jpg,4,d - 31.jpg,d,train-4653.jpg,4,,train-42621.jpg,4,d - 93o.jpg,d,train-5550.jpg,5,,train-42992.jpg,4,d - 88.jpg,d,train-6624.jpg,6,,train-42794.jpg,4,d - 84.jpg,d,train-75062.jpg,7,,train-43163.jpg,4,d - 78o.jpg,d,train-8652.jpg,8,,train-42608.jpg,4,d - 87.jpg,d,train-94969.jpg,9,
train-42454.jpg,4,d - 105.jpg,d,train-04730.jpg,0,,train-42531.jpg,4,d - 47o.jpg,d,validation-11055.jpg,1,,train-42901.jpg,4,d - 41.jpg,d,train-2815.jpg,2,,train-42703.jpg,4,d - 38.jpg,d,validation-3425.jpg,3,,train-43073.jpg,4,d - 31o.jpg,d,train-4654.jpg,4,,train-42622.jpg,4,d - 94.jpg,d,train-5551.jpg,5,,train-42993.jpg,4,d - 88o.jpg,d,train-6625.jpg,6,,train-42795.jpg,4,d - 84o.jpg,d,train-75063.jpg,7,,train-43164.jpg,4,d - 79.jpg,d,train-8653.jpg,8,,train-42609.jpg,4,d - 87o.jpg,d,train-9497.jpg,9,
train-42455.jpg,4,d - 105o.jpg,d,train-04731.jpg,0,,train-42532.jpg,4,d - 48.jpg,d,validation-11056.jpg,1,,train-42902.jpg,4,d - 41o.jpg,d,train-2816.jpg,2,,train-42704.jpg,4,d - 38o.jpg,d,validation-3426.jpg,3,,train-43074.jpg,4,d - 32.jpg,d,train-4655.jpg,4,,train-42623.jpg,4,d - 94o.jpg,d,train-5552.jpg,5,,train-42994.jpg,4,d - 89.jpg,d,train-6626.jpg,6,,train-42796.jpg,4,d - 85.jpg,d,train-75064.jpg,7,,train-43165.jpg,4,d - 79o.jpg,d,train-8654.jpg,8,,train-4261.jpg,4,d - 88.jpg,d,train-94970.jpg,9,
train-42456.jpg,4,d - 106.jpg,d,train-04732.jpg,0,,train-42533.jpg,4,d - 48o.jpg,d,validation-11057.jpg,1,,train-42903.jpg,4,d - 42.jpg,d,train-2817.jpg,2,,train-42705.jpg,4,d - 39.jpg,d,validation-3427.jpg,3,,train-43075.jpg,4,d - 32o.jpg,d,train-4656.jpg,4,,train-42624.jpg,4,d - 95.jpg,d,train-5553.jpg,5,,train-42995.jpg,4,d - 89o.jpg,d,train-6627.jpg,6,,train-42797.jpg,4,d - 85o.jpg,d,train-75065.jpg,7,,train-43166.jpg,4,d - 7o.jpg,d,train-8655.jpg,8,,train-42610.jpg,4,d - 88o.jpg,d,train-94971.jpg,9,
train-42457.jpg,4,d - 106o.jpg,d,train-04733.jpg,0,,train-42534.jpg,4,d - 49.jpg,d,validation-11058.jpg,1,,train-42904.jpg,4,d - 42o.jpg,d,train-2818.jpg,2,,train-42706.jpg,4,d - 39o.jpg,d,validation-3428.jpg,3,,train-43076.jpg,4,d - 33.jpg,d,train-4657.jpg,4,,train-42625.jpg,4,d - 95o.jpg,d,train-5554.jpg,5,,train-42996.jpg,4,d - 8o.jpg,d,train-6628.jpg,6,,train-42798.jpg,4,d - 86.jpg,d,train-75066.jpg,7,,train-43167.jpg,4,d - 8.jpg,d,train-8656.jpg,8,,train-42770.jpg,4,d - 72.jpg,d,train-94972.jpg,9,
train-42458.jpg,4,d - 107o.jpg,d,train-04734.jpg,0,,train-42535.jpg,4,d - 49o.jpg,d,validation-11059.jpg,1,,train-42905.jpg,4,d - 43.jpg,d,train-2819.jpg,2,,train-42707.jpg,4,d - 3o.jpg,d,validation-3429.jpg,3,,train-43077.jpg,4,d - 33o.jpg,d,train-4658.jpg,4,,train-42626.jpg,4,d - 96.jpg,d,train-5555.jpg,5,,train-42997.jpg,4,d - 9.jpg,d,train-6629.jpg,6,,train-42799.jpg,4,d - 86o.jpg,d,train-75067.jpg,7,,train-43168.jpg,4,d - 80.jpg,d,train-8657.jpg,8,,train-42771.jpg,4,d - 72o.jpg,d,train-94973.jpg,9,
train-42459.jpg,4,d - 108o.jpg,d,train-04735.jpg,0,,train-42536.jpg,4,d - 4o.jpg,d,validation-1106.jpg,1,,train-42906.jpg,4,d - 43o.jpg,d,train-282.jpg,2,,train-42708.jpg,4,d - 4.jpg,d,validation-343.jpg,3,,train-43078.jpg,4,d - 34.jpg,d,train-4659.jpg,4,,train-42627.jpg,4,d - 96o.jpg,d,train-5556.jpg,5,,train-42998.jpg,4,d - 90.jpg,d,train-663.jpg,6,,train-428.jpg,4,d - 87.jpg,d,train-75068.jpg,7,,train-43169.jpg,4,d - 80o.jpg,d,train-8658.jpg,8,,train-42772.jpg,4,d - 73.jpg,d,train-94974.jpg,9,
