6-0,,,,,,,6-1,,,,,,,6-2,,,,,,,6-3,,,,,,,6-4,,,,,,,6-5,,,,,,,6-6,,,,,,,6-7,,,,,,,6-8,,,,,,,6-9,,,,,
test-6875.jpg,6,- - 1.jpg,-,train-04427.jpg,0,,test-6952.jpg,6,- - 35h.jpg,-,train-15263.jpg,1,,train-61066.jpg,6,- - 61.jpg,-,validation-2925.jpg,2,,train-61393.jpg,6,- - 80.jpg,-,validation-357.jpg,3,,train-61223.jpg,6,- - 23h.jpg,-,train-44358.jpg,4,,train-61550.jpg,6,- - 42h.jpg,-,train-54154.jpg,5,,train-61143.jpg,6,- - 87v.jpg,-,train-64445.jpg,6,,train-61470.jpg,6,- - 15v.jpg,-,train-74288.jpg,7,,train-61300.jpg,6,- - 4h.jpg,-,validation-822.jpg,8,,train-61628.jpg,6,- - 69.jpg,-,train-94277.jpg,9
test-6876.jpg,6,- - 10.jpg,-,train-04428.jpg,0,,test-6953.jpg,6,- - 35v.jpg,-,train-15264.jpg,1,,train-61067.jpg,6,- - 61h.jpg,-,validation-2926.jpg,2,,train-61394.jpg,6,- - 80h.jpg,-,validation-3570.jpg,3,,train-61224.jpg,6,- - 23v.jpg,-,train-44359.jpg,4,,train-61551.jpg,6,- - 42v.jpg,-,train-54155.jpg,5,,train-61144.jpg,6,- - 88.jpg,-,train-64446.jpg,6,,train-61471.jpg,6,- - 16.jpg,-,train-74289.jpg,7,,train-61301.jpg,6,- - 4v.jpg,-,validation-8220.jpg,8,,train-61629.jpg,6,- - 69h.jpg,-,train-94278.jpg,9
test-6877.jpg,6,- - 100.jpg,-,train-04429.jpg,0,,test-6954.jpg,6,- - 36.jpg,-,train-15265.jpg,1,,train-61068.jpg,6,- - 61v.jpg,-,validation-2927.jpg,2,,train-61395.jpg,6,- - 80v.jpg,-,validation-3571.jpg,3,,train-61225.jpg,6,- - 24.jpg,-,train-4436.jpg,4,,train-61552.jpg,6,- - 43.jpg,-,train-54156.jpg,5,,train-61145.jpg,6,- - 88h.jpg,-,train-64447.jpg,6,,train-61472.jpg,6,- - 16h.jpg,-,train-7429.jpg,7,,train-61302.jpg,6,- - 5.jpg,-,validation-8221.jpg,8,,train-6163.jpg,6,- - 69v.jpg,-,train-94279.jpg,9
test-6878.jpg,6,- - 100h.jpg,-,train-0443.jpg,0,,test-6955.jpg,6,- - 36h.jpg,-,train-15266.jpg,1,,train-61069.jpg,6,- - 62.jpg,-,validation-2928.jpg,2,,train-61396.jpg,6,- - 81.jpg,-,validation-3572.jpg,3,,train-61226.jpg,6,- - 24h.jpg,-,train-44360.jpg,4,,train-61553.jpg,6,- - 43h.jpg,-,train-54157.jpg,5,,train-61146.jpg,6,- - 88v.jpg,-,train-64448.jpg,6,,train-61473.jpg,6,- - 16v.jpg,-,train-74290.jpg,7,,train-61303.jpg,6,- - 50.jpg,-,validation-8222.jpg,8,,train-61630.jpg,6,- - 6h.jpg,-,train-9428.jpg,9
test-6879.jpg,6,- - 100v.jpg,-,train-04430.jpg,0,,test-6956.jpg,6,- - 36v.jpg,-,train-15267.jpg,1,,train-6107.jpg,6,- - 62h.jpg,-,validation-2929.jpg,2,,train-61397.jpg,6,- - 81h.jpg,-,validation-3573.jpg,3,,train-61227.jpg,6,- - 24v.jpg,-,train-44361.jpg,4,,train-61554.jpg,6,- - 43v.jpg,-,train-54158.jpg,5,,train-61147.jpg,6,- - 89.jpg,-,train-64449.jpg,6,,train-61474.jpg,6,- - 17.jpg,-,train-74291.jpg,7,,train-61304.jpg,6,- - 50h.jpg,-,validation-8223.jpg,8,,train-61631.jpg,6,- - 6v.jpg,-,train-94280.jpg,9
test-688.jpg,6,- - 10h.jpg,-,train-04431.jpg,0,,test-696.jpg,6,- - 37.jpg,-,train-15268.jpg,1,,train-61070.jpg,6,- - 62v.jpg,-,validation-293.jpg,2,,train-61398.jpg,6,- - 81v.jpg,-,validation-3574.jpg,3,,train-61228.jpg,6,- - 25.jpg,-,train-44362.jpg,4,,train-61555.jpg,6,- - 44.jpg,-,train-54159.jpg,5,,train-61148.jpg,6,- - 89h.jpg,-,train-6445.jpg,6,,train-61475.jpg,6,- - 17h.jpg,-,train-74292.jpg,7,,train-61305.jpg,6,- - 50v.jpg,-,validation-8224.jpg,8,,train-61632.jpg,6,- - 7.jpg,-,train-94281.jpg,9
test-6880.jpg,6,- - 10v.jpg,-,train-04432.jpg,0,,test-697.jpg,6,- - 37h.jpg,-,train-15269.jpg,1,,train-61071.jpg,6,- - 63.jpg,-,validation-2930.jpg,2,,train-61399.jpg,6,- - 82.jpg,-,validation-3575.jpg,3,,train-61229.jpg,6,- - 25h.jpg,-,train-44363.jpg,4,,train-61556.jpg,6,- - 44h.jpg,-,train-5416.jpg,5,,train-61149.jpg,6,- - 89v.jpg,-,train-64450.jpg,6,,train-61476.jpg,6,- - 17v.jpg,-,train-74293.jpg,7,,train-61306.jpg,6,- - 51.jpg,-,validation-8225.jpg,8,,train-61633.jpg,6,- - 70.jpg,-,train-94282.jpg,9
test-6881.jpg,6,- - 11.jpg,-,train-04433.jpg,0,,test-698.jpg,6,- - 37v.jpg,-,train-1527.jpg,1,,train-61072.jpg,6,- - 63h.jpg,-,validation-2931.jpg,2,,train-614.jpg,6,- - 82h.jpg,-,validation-3576.jpg,3,,train-6123.jpg,6,- - 25v.jpg,-,train-44364.jpg,4,,train-61557.jpg,6,- - 44v.jpg,-,train-54160.jpg,5,,train-6115.jpg,6,- - 8h.jpg,-,train-64451.jpg,6,,train-61477.jpg,6,- - 18.jpg,-,train-74294.jpg,7,,train-61307.jpg,6,- - 51h.jpg,-,validation-8226.jpg,8,,train-61634.jpg,6,- - 70h.jpg,-,train-94283.jpg,9
test-6882.jpg,6,- - 11h.jpg,-,train-04434.jpg,0,,test-699.jpg,6,- - 38.jpg,-,train-15270.jpg,1,,train-61073.jpg,6,- - 63v.jpg,-,validation-2932.jpg,2,,train-6140.jpg,6,- - 82v.jpg,-,validation-3577.jpg,3,,train-61230.jpg,6,- - 26.jpg,-,train-44365.jpg,4,,train-61558.jpg,6,- - 45.jpg,-,train-54161.jpg,5,,train-61150.jpg,6,- - 8v.jpg,-,train-64452.jpg,6,,train-61478.jpg,6,- - 18h.jpg,-,train-74295.jpg,7,,train-61308.jpg,6,- - 51v.jpg,-,validation-8227.jpg,8,,train-61635.jpg,6,- - 70v.jpg,-,train-94284.jpg,9
test-6883.jpg,6,- - 11v.jpg,-,train-04435.jpg,0,,train-6.jpg,6,- - 38h.jpg,-,train-15271.jpg,1,,train-61074.jpg,6,- - 64.jpg,-,validation-2933.jpg,2,,train-61400.jpg,6,- - 83.jpg,-,validation-3578.jpg,3,,train-61231.jpg,6,- - 26h.jpg,-,train-44366.jpg,4,,train-61559.jpg,6,- - 45h.jpg,-,train-54162.jpg,5,,train-61151.jpg,6,- - 9.jpg,-,train-64453.jpg,6,,train-61479.jpg,6,- - 18v.jpg,-,train-74296.jpg,7,,train-61309.jpg,6,- - 52.jpg,-,validation-8228.jpg,8,,train-61636.jpg,6,- - 71.jpg,-,train-94285.jpg,9
test-6884.jpg,6,- - 12.jpg,-,train-04436.jpg,0,,train-60.jpg,6,- - 38v.jpg,-,train-15272.jpg,1,,train-61075.jpg,6,- - 64h.jpg,-,validation-2934.jpg,2,,train-61401.jpg,6,- - 83h.jpg,-,validation-3579.jpg,3,,train-61232.jpg,6,- - 26v.jpg,-,train-44367.jpg,4,,train-6156.jpg,6,- - 45v.jpg,-,train-54163.jpg,5,,train-61152.jpg,6,- - 90.jpg,-,train-64454.jpg,6,,train-6148.jpg,6,- - 19.jpg,-,train-74297.jpg,7,,train-6131.jpg,6,- - 52h.jpg,-,validation-8229.jpg,8,,train-61637.jpg,6,- - 71h.jpg,-,train-94286.jpg,9
test-6885.jpg,6,- - 12h.jpg,-,train-04437.jpg,0,,train-61.jpg,6,- - 39.jpg,-,train-15273.jpg,1,,train-61076.jpg,6,- - 64v.jpg,-,validation-2935.jpg,2,,train-61402.jpg,6,- - 83v.jpg,-,validation-358.jpg,3,,train-61233.jpg,6,- - 27.jpg,-,train-44368.jpg,4,,train-61560.jpg,6,- - 46.jpg,-,train-54164.jpg,5,,train-61153.jpg,6,- - 90h.jpg,-,train-64455.jpg,6,,train-61480.jpg,6,- - 19h.jpg,-,train-74298.jpg,7,,train-61310.jpg,6,- - 52v.jpg,-,validation-823.jpg,8,,train-61638.jpg,6,- - 71v.jpg,-,train-94287.jpg,9
test-6886.jpg,6,- - 12v.jpg,-,train-04438.jpg,0,,train-610.jpg,6,- - 39h.jpg,-,train-15274.jpg,1,,train-61077.jpg,6,- - 65.jpg,-,validation-2936.jpg,2,,train-61403.jpg,6,- - 84.jpg,-,validation-3580.jpg,3,,train-61234.jpg,6,- - 27h.jpg,-,train-44369.jpg,4,,train-61561.jpg,6,- - 46h.jpg,-,train-54165.jpg,5,,train-61154.jpg,6,- - 90v.jpg,-,train-64456.jpg,6,,train-61481.jpg,6,- - 19v.jpg,-,train-74299.jpg,7,,train-61311.jpg,6,- - 53.jpg,-,validation-8230.jpg,8,,train-61639.jpg,6,- - 72.jpg,-,train-94288.jpg,9
