train-03841.jpg,0,,train-0845.jpg,0,,train-04888.jpg,0,,train-03919.jpg,0,,validation-0682.jpg,0,,train-04546.jpg,0,,validation-0224.jpg,0,,train-04074.jpg,0,,train-04350.jpg,0,,validation-0459.jpg,0,,train-066.jpg,0,,train-04643.jpg,0,,validation-076.jpg,0,,train-0940.jpg,0,,train-0415.jpg,0,,train-0472.jpg,0,,validation-0305.jpg,0,,validation-0876.jpg,0,,validation-0535.jpg,0,,train-0526.jpg,0,,train-04226.jpg,0,,train-04427.jpg,0,,validation-0115.jpg,0,,train-0736.jpg,0,,train-04797.jpg,0,,train-03996.jpg,0,,validation-0382.jpg,0,,train-0922.jpg,0,,validation-0612.jpg,0,,validation-0953.jpg,0,,train-04303.jpg,0,,train-04883.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03842.jpg,0,,train-0846.jpg,0,,train-04889.jpg,0,,train-0392.jpg,0,,validation-0683.jpg,0,,train-04547.jpg,0,,validation-0225.jpg,0,,train-04075.jpg,0,,train-04351.jpg,0,,validation-046.jpg,0,,train-0660.jpg,0,,train-04644.jpg,0,,validation-0760.jpg,0,,train-0941.jpg,0,,train-04150.jpg,0,,train-04720.jpg,0,,validation-0306.jpg,0,,validation-0877.jpg,0,,validation-0536.jpg,0,,train-0527.jpg,0,,train-04227.jpg,0,,train-04428.jpg,0,,validation-0116.jpg,0,,train-0737.jpg,0,,train-04798.jpg,0,,train-03997.jpg,0,,validation-0383.jpg,0,,train-0923.jpg,0,,validation-0613.jpg,0,,validation-0954.jpg,0,,train-04304.jpg,0,,train-04884.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03843.jpg,0,,train-0847.jpg,0,,train-0489.jpg,0,,train-03920.jpg,0,,validation-0684.jpg,0,,train-04548.jpg,0,,validation-0226.jpg,0,,train-04076.jpg,0,,train-04352.jpg,0,,validation-0460.jpg,0,,train-0661.jpg,0,,train-04645.jpg,0,,validation-0761.jpg,0,,train-0942.jpg,0,,train-04151.jpg,0,,train-04721.jpg,0,,validation-0307.jpg,0,,validation-0878.jpg,0,,validation-0537.jpg,0,,train-0528.jpg,0,,train-04228.jpg,0,,train-04429.jpg,0,,validation-0117.jpg,0,,train-0738.jpg,0,,train-04799.jpg,0,,train-03998.jpg,0,,validation-0384.jpg,0,,train-0924.jpg,0,,validation-0614.jpg,0,,validation-0955.jpg,0,,train-04305.jpg,0,,train-04885.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03844.jpg,0,,train-0848.jpg,0,,train-04890.jpg,0,,train-03921.jpg,0,,validation-0685.jpg,0,,train-04549.jpg,0,,validation-0227.jpg,0,,train-04077.jpg,0,,train-04353.jpg,0,,validation-0461.jpg,0,,train-0662.jpg,0,,train-04646.jpg,0,,validation-0762.jpg,0,,train-0943.jpg,0,,train-04152.jpg,0,,train-04722.jpg,0,,validation-0308.jpg,0,,validation-0879.jpg,0,,validation-0538.jpg,0,,train-0529.jpg,0,,train-04229.jpg,0,,train-0443.jpg,0,,validation-0118.jpg,0,,train-0739.jpg,0,,train-048.jpg,0,,train-03999.jpg,0,,validation-0385.jpg,0,,train-0925.jpg,0,,validation-0615.jpg,0,,validation-0956.jpg,0,,train-04306.jpg,0,,train-04886.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03845.jpg,0,,train-0849.jpg,0,,train-04891.jpg,0,,train-03922.jpg,0,,validation-0686.jpg,0,,train-0455.jpg,0,,validation-0228.jpg,0,,train-04078.jpg,0,,train-04354.jpg,0,,validation-0462.jpg,0,,train-0663.jpg,0,,train-04647.jpg,0,,validation-0763.jpg,0,,train-0944.jpg,0,,train-04153.jpg,0,,train-04723.jpg,0,,validation-0309.jpg,0,,validation-088.jpg,0,,validation-0539.jpg,0,,train-053.jpg,0,,train-0423.jpg,0,,train-04430.jpg,0,,validation-0119.jpg,0,,train-074.jpg,0,,train-0480.jpg,0,,train-04.jpg,0,,validation-0386.jpg,0,,train-0926.jpg,0,,validation-0616.jpg,0,,validation-0957.jpg,0,,train-04307.jpg,0,,train-04887.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03846.jpg,0,,train-085.jpg,0,,train-04892.jpg,0,,train-03923.jpg,0,,validation-0687.jpg,0,,train-04550.jpg,0,,validation-0229.jpg,0,,train-04079.jpg,0,,train-04355.jpg,0,,validation-0463.jpg,0,,train-0664.jpg,0,,train-04648.jpg,0,,validation-0764.jpg,0,,train-0945.jpg,0,,train-04154.jpg,0,,train-04724.jpg,0,,validation-031.jpg,0,,validation-0880.jpg,0,,validation-054.jpg,0,,train-0530.jpg,0,,train-04230.jpg,0,,train-04431.jpg,0,,validation-012.jpg,0,,train-0740.jpg,0,,train-04800.jpg,0,,train-040.jpg,0,,validation-0387.jpg,0,,train-0927.jpg,0,,validation-0617.jpg,0,,validation-0958.jpg,0,,train-04308.jpg,0,,train-0644.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03847.jpg,0,,train-0850.jpg,0,,train-04893.jpg,0,,train-03924.jpg,0,,validation-0688.jpg,0,,train-04551.jpg,0,,validation-023.jpg,0,,train-0408.jpg,0,,train-04356.jpg,0,,validation-0464.jpg,0,,train-0665.jpg,0,,train-04649.jpg,0,,validation-0765.jpg,0,,train-0946.jpg,0,,train-04155.jpg,0,,train-04725.jpg,0,,validation-0310.jpg,0,,validation-0881.jpg,0,,validation-0540.jpg,0,,train-0531.jpg,0,,train-04231.jpg,0,,train-04432.jpg,0,,validation-0120.jpg,0,,train-0741.jpg,0,,train-04801.jpg,0,,train-0400.jpg,0,,validation-0388.jpg,0,,train-0928.jpg,0,,validation-0618.jpg,0,,validation-0959.jpg,0,,train-04309.jpg,0,,train-0645.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03848.jpg,0,,train-0851.jpg,0,,train-04894.jpg,0,,train-03925.jpg,0,,validation-0689.jpg,0,,train-04552.jpg,0,,validation-0230.jpg,0,,train-04080.jpg,0,,train-04357.jpg,0,,validation-0465.jpg,0,,train-0666.jpg,0,,train-0465.jpg,0,,validation-0766.jpg,0,,train-0947.jpg,0,,train-04156.jpg,0,,train-04726.jpg,0,,validation-0311.jpg,0,,validation-0882.jpg,0,,validation-0541.jpg,0,,train-0532.jpg,0,,train-04232.jpg,0,,train-04433.jpg,0,,validation-0121.jpg,0,,train-0742.jpg,0,,train-04802.jpg,0,,train-04000.jpg,0,,validation-0389.jpg,0,,train-0929.jpg,0,,validation-0619.jpg,0,,validation-096.jpg,0,,train-0431.jpg,0,,train-0646.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-03849.jpg,0,,train-0852.jpg,0,,train-04895.jpg,0,,train-03926.jpg,0,,validation-069.jpg,0,,train-04553.jpg,0,,validation-0231.jpg,0,,train-04081.jpg,0,,train-04358.jpg,0,,validation-0466.jpg,0,,train-0667.jpg,0,,train-04650.jpg,0,,validation-0767.jpg,0,,train-0948.jpg,0,,train-04157.jpg,0,,train-04727.jpg,0,,validation-0312.jpg,0,,validation-0883.jpg,0,,validation-0542.jpg,0,,train-0533.jpg,0,,train-04233.jpg,0,,train-04434.jpg,0,,validation-0122.jpg,0,,train-0743.jpg,0,,train-04803.jpg,0,,train-04001.jpg,0,,validation-039.jpg,0,,train-093.jpg,0,,validation-062.jpg,0,,validation-0960.jpg,0,,train-04310.jpg,0,,train-0647.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train-0385.jpg,0,,train-0853.jpg,0,,train-04896.jpg,0,,train-03927.jpg,0,,validation-0690.jpg,0,,train-04554.jpg,0,,validation-0232.jpg,0,,train-04082.jpg,0,,train-04359.jpg,0,,validation-0467.jpg,0,,train-0668.jpg,0,,train-04651.jpg,0,,validation-0768.jpg,0,,train-0949.jpg,0,,train-04158.jpg,0,,train-04728.jpg,0,,validation-0313.jpg,0,,validation-0884.jpg,0,,validation-0543.jpg,0,,train-0534.jpg,0,,train-04234.jpg,0,,train-04435.jpg,0,,validation-0123.jpg,0,,train-0744.jpg,0,,train-04804.jpg,0,,train-04002.jpg,0,,validation-0390.jpg,0,,train-0930.jpg,0,,validation-0620.jpg,0,,validation-0961.jpg,0,,train-04311.jpg,0,,train-0648.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
